access,access_bool,open_data,open_materials,preregistration,year,url
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,1,1,1,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
Full Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/8
Open Access,1,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,0,1,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,1,1,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,0,1,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/7
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,0,1,0,2015,https://journals.sagepub.com/toc/pssa/26/10
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
Open Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
Full Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
Free Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/9
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
Free Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/11
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,1,0,2015,https://journals.sagepub.com/toc/pssa/26/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
Full Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
Full Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
Full Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/4
